Customer ID,Last Used Platform,Is Blocked,Created At,Language,Outstanding Amount,Loyalty Points,Number of employees
3914512,WEB,0,2021-07-10 15:49:34+00:00,en,0,0,3.0
3914594,WEB,0,2021-07-10 16:09:20+00:00,en,0,75,5.0
3914682,WEB,0,2021-07-10 16:31:55+00:00,en,0,0,1.0
3914696,WEB,0,2021-07-10 16:35:20+00:00,en,0,0,1.0
3914708,WEB,0,2021-07-10 16:38:14+00:00,en,0,0,2.0
3914722,WEB,0,2021-07-10 16:42:22+00:00,en,0,59,2.0
3914749,WEB,0,2021-07-10 16:48:09+00:00,en,0,86,1.0
3914767,WEB,0,2021-07-10 16:53:00+00:00,en,0,0,2.0
3915159,WEB,0,2021-07-10 18:38:57+00:00,en,0,60,2.0
3916984,WEB,0,2021-07-11 06:00:31+00:00,en,0,0,3.0
3917857,WEB,0,2021-07-11 09:13:50+00:00,en,0,0,5.0
3919752,WEB,0,2021-07-11 15:15:35+00:00,en,0,0,2.0
3919938,WEB,0,2021-07-11 16:03:58+00:00,en,0,0,3.0
3922312,WEB,0,2021-07-12 06:34:47+00:00,en,0,0,2.0
3922314,WEB,0,2021-07-12 06:34:49+00:00,en,0,0,2.0
3922390,WEB,0,2021-07-12 06:51:15+00:00,en,0,0,2.0
3924711,WEB,1,2021-07-12 15:00:12+00:00,en,0,113,9.0
3924721,WEB,0,2021-07-12 15:02:25+00:00,en,0,33,3.0
3924763,WEB,0,2021-07-12 15:12:50+00:00,en,0,84,5.0
3924851,WEB,0,2021-07-12 15:31:59+00:00,en,0,127,5.0
3924882,WEB,0,2021-07-12 15:39:41+00:00,en,0,160,1.0
3924893,WEB,0,2021-07-12 15:42:23+00:00,en,0,0,2.0
3924913,WEB,1,2021-07-12 15:49:12+00:00,en,0,102,5.0
3924946,WEB,0,2021-07-12 15:57:21+00:00,en,0,0,2.0
3924963,WEB,0,2021-07-12 16:02:13+00:00,en,0,23,2.0
3925037,WEB,0,2021-07-12 16:19:16+00:00,en,0,0,2.0
3925110,WEB,1,2021-07-12 16:36:49+00:00,en,0,75,8.0
3925133,WEB,0,2021-07-12 16:42:47+00:00,en,0,4,1.0
3925227,WEB,0,2021-07-12 17:04:05+00:00,en,0,0,1.0
3925273,WEB,0,2021-07-12 17:20:03+00:00,en,0,0,1.0
3925295,WEB,0,2021-07-12 17:23:26+00:00,en,0,0,2.0
3927393,WEB,0,2021-07-13 05:45:41+00:00,en,0,0,1.0
3927427,WEB,0,2021-07-13 05:55:23+00:00,en,0,0,2.0
3927518,WEB,0,2021-07-13 06:23:10+00:00,en,0,0,2.0
3927650,WEB,0,2021-07-13 06:51:38+00:00,en,0,0,3.0
3927661,WEB,0,2021-07-13 06:54:20+00:00,en,0,26,5.0
3927723,WEB,0,2021-07-13 07:07:17+00:00,en,0,0,12.0
3927806,WEB,0,2021-07-13 07:24:22+00:00,en,0,0,2.0
3928036,WEB,0,2021-07-13 08:11:53+00:00,en,0,3,2.0
3928178,WEB,0,2021-07-13 08:40:53+00:00,en,0,92,3.0
3928206,WEB,0,2021-07-13 08:44:52+00:00,en,0,0,1.0
3928229,WEB,1,2021-07-13 08:48:47+00:00,en,0,26,3.0
3928269,WEB,0,2021-07-13 08:55:55+00:00,en,0,0,3.0
3928300,WEB,0,2021-07-13 09:03:41+00:00,en,0,0,3.0
3928333,WEB,0,2021-07-13 09:08:58+00:00,en,0,0,1.0
3928340,WEB,0,2021-07-13 09:10:54+00:00,en,0,0,3.0
3928396,WEB,0,2021-07-13 09:24:39+00:00,en,0,0,2.0
3928405,WEB,0,2021-07-13 09:26:29+00:00,en,0,11,5.0
3928517,WEB,0,2021-07-13 09:46:08+00:00,en,0,0,2.0
3928717,WEB,0,2021-07-13 10:25:10+00:00,en,0,2,4.0
3928753,WEB,0,2021-07-13 10:33:52+00:00,en,0,0,3.0
3929169,WEB,0,2021-07-13 11:53:57+00:00,en,0,3,4.0
3929199,WEB,0,2021-07-13 11:57:58+00:00,en,0,482,4.0
3929426,WEB,0,2021-07-13 12:36:42+00:00,en,0,0,3.0
3929478,WEB,0,2021-07-13 12:44:44+00:00,en,0,3,3.0
3929618,WEB,0,2021-07-13 13:05:44+00:00,en,0,67,3.0
3929757,WEB,0,2021-07-13 13:24:10+00:00,en,0,0,3.0
3929765,WEB,0,2021-07-13 13:24:50+00:00,en,0,0,2.0
3929923,WEB,0,2021-07-13 13:41:23+00:00,en,0,0,2.0
3930390,WEB,0,2021-07-13 14:33:57+00:00,en,0,0,3.0
3930450,WEB,0,2021-07-13 14:39:14+00:00,en,0,0,5.0
3930513,WEB,0,2021-07-13 14:46:59+00:00,en,0,0,3.0
3930588,WEB,0,2021-07-13 14:57:40+00:00,en,0,0,3.0
3930636,WEB,0,2021-07-13 15:04:52+00:00,en,0,0,2.0
3930671,WEB,0,2021-07-13 15:10:39+00:00,en,0,0,3.0
3930788,WEB,0,2021-07-13 15:26:57+00:00,en,0,0,2.0
3930844,WEB,0,2021-07-13 15:34:26+00:00,en,0,0,2.0
3930891,WEB,0,2021-07-13 15:40:40+00:00,en,0,0,3.0
3930893,WEB,0,2021-07-13 15:40:59+00:00,en,0,0,2.0
3931196,WEB,0,2021-07-13 16:22:09+00:00,en,0,0,3.0
3931352,WEB,0,2021-07-13 16:44:17+00:00,en,0,47,3.0
3931438,WEB,0,2021-07-13 16:55:14+00:00,en,0,214,3.0
3931462,WEB,0,2021-07-13 16:58:47+00:00,en,0,0,2.0
3931598,WEB,0,2021-07-13 17:18:02+00:00,en,0,94,3.0
3935042,WEB,0,2021-07-14 06:50:50+00:00,en,0,11,5.0
3935075,WEB,0,2021-07-14 06:56:48+00:00,en,0,0,3.0
3935306,WEB,0,2021-07-14 07:44:59+00:00,en,0,0,2.0
3935336,WEB,0,2021-07-14 07:51:44+00:00,en,0,170,5.0
3935370,WEB,0,2021-07-14 07:56:51+00:00,en,0,6,5.0
3935425,WEB,0,2021-07-14 08:08:49+00:00,en,0,0,4.0
3935562,WEB,0,2021-07-14 08:37:34+00:00,en,0,0,5.0
3935604,WEB,0,2021-07-14 08:46:44+00:00,en,0,5,3.0
3935634,WEB,0,2021-07-14 08:52:40+00:00,en,0,0,3.0
3935637,WEB,0,2021-07-14 08:53:21+00:00,en,0,0,5.0
3935742,WEB,0,2021-07-14 09:19:25+00:00,en,0,2,3.0
3935744,WEB,0,2021-07-14 09:19:56+00:00,en,0,0,3.0
3935764,WEB,0,2021-07-14 09:22:41+00:00,en,0,484,3.0
3935819,WEB,0,2021-07-14 09:33:21+00:00,en,0,0,6.0
3935836,WEB,0,2021-07-14 09:36:40+00:00,en,0,0,3.0
3936007,WEB,0,2021-07-14 10:17:00+00:00,en,0,0,5.0
3936222,WEB,0,2021-07-14 10:55:32+00:00,en,0,4,4.0
3936396,WEB,0,2021-07-14 11:26:47+00:00,en,0,0,5.0
3936443,WEB,0,2021-07-14 11:34:57+00:00,en,0,0,5.0
3936540,WEB,0,2021-07-14 11:50:07+00:00,en,0,0,3.0
3936565,WEB,0,2021-07-14 11:52:52+00:00,en,0,24,2.0
3936642,WEB,0,2021-07-14 12:04:15+00:00,en,0,46,3.0
3936716,WEB,0,2021-07-14 12:16:41+00:00,en,0,12,2.0
3937085,WEB,0,2021-07-14 13:09:03+00:00,en,0,0,2.0
3937197,WEB,0,2021-07-14 13:23:53+00:00,en,0,2,3.0
3937234,WEB,0,2021-07-14 13:28:56+00:00,en,0,21,2.0
3937238,WEB,0,2021-07-14 13:29:29+00:00,en,0,0,2.0
3937429,WEB,0,2021-07-14 13:54:04+00:00,en,0,420,3.0
3938179,WEB,0,2021-07-14 15:12:30+00:00,en,0,0,3.0
3938513,WEB,1,2021-07-14 16:00:21+00:00,en,0,113,13.0
3938660,WEB,0,2021-07-14 16:20:29+00:00,en,0,0,2.0
3939444,WEB,0,2021-07-14 18:10:49+00:00,en,0,0,2.0
3939490,WEB,0,2021-07-14 18:18:34+00:00,en,0,0,3.0
3941846,WEB,0,2021-07-15 04:36:46+00:00,en,0,0,2.0
3941860,WEB,0,2021-07-15 04:42:51+00:00,en,0,0,2.0
3941970,WEB,0,2021-07-15 05:27:33+00:00,en,0,0,2.0
3942129,WEB,0,2021-07-15 06:24:08+00:00,en,0,0,2.0
3942160,WEB,0,2021-07-15 06:32:39+00:00,en,0,18,2.0
3942218,WEB,0,2021-07-15 06:47:55+00:00,en,0,18,7.0
3942287,WEB,0,2021-07-15 07:04:58+00:00,en,0,0,2.0
3942343,WEB,0,2021-07-15 07:18:45+00:00,en,0,0,3.0
3942398,WEB,0,2021-07-15 07:31:04+00:00,en,0,0,2.0
3942584,WEB,0,2021-07-15 08:12:24+00:00,en,0,45,3.0
3942619,WEB,0,2021-07-15 08:18:28+00:00,en,0,0,5.0
3942889,WEB,0,2021-07-15 09:14:33+00:00,en,0,0,4.0
3942890,WEB,0,2021-07-15 09:14:34+00:00,en,0,4,3.0
3943201,WEB,0,2021-07-15 10:12:23+00:00,en,0,3,2.0
3943305,WEB,0,2021-07-15 10:31:44+00:00,en,0,0,2.0
3943318,WEB,0,2021-07-15 10:34:19+00:00,en,0,0,5.0
3943409,WEB,0,2021-07-15 10:50:38+00:00,en,0,0,2.0
3943418,WEB,0,2021-07-15 10:52:33+00:00,en,0,5,3.0
3943528,WEB,0,2021-07-15 11:12:05+00:00,en,0,0,1.0
3943529,WEB,0,2021-07-15 11:12:11+00:00,en,0,241,5.0
3943697,WEB,0,2021-07-15 11:46:37+00:00,en,0,0,3.0
3943841,WEB,0,2021-07-15 12:10:55+00:00,en,0,0,3.0
3943864,WEB,0,2021-07-15 12:13:29+00:00,en,0,2,2.0
3943892,WEB,0,2021-07-15 12:18:25+00:00,en,0,0,3.0
3943951,WEB,0,2021-07-15 12:26:19+00:00,en,0,0,3.0
3944101,WEB,0,2021-07-15 12:48:01+00:00,en,0,0,3.0
3944135,WEB,0,2021-07-15 12:53:02+00:00,en,0,4,5.0
3944396,WEB,0,2021-07-15 13:24:23+00:00,en,0,43,5.0
3944621,WEB,0,2021-07-15 13:51:38+00:00,en,0,103,12.0
3944818,WEB,0,2021-07-15 14:13:24+00:00,en,0,3,6.0
3944904,WEB,0,2021-07-15 14:24:12+00:00,en,0,0,5.0
3944939,WEB,0,2021-07-15 14:28:07+00:00,en,0,507,10.0
3945654,WEB,1,2021-07-15 16:06:44+00:00,en,0,94,3.0
3946242,WEB,0,2021-07-15 17:28:46+00:00,en,0,13,3.0
3946264,WEB,0,2021-07-15 17:31:35+00:00,en,0,0,3.0
3946419,WEB,0,2021-07-15 17:57:21+00:00,en,0,0,2.0
3948815,WEB,0,2021-07-16 06:03:57+00:00,en,0,0,3.0
3948903,WEB,0,2021-07-16 06:29:57+00:00,en,0,0,5.0
3948908,WEB,0,2021-07-16 06:31:59+00:00,en,0,0,2.0
3949258,WEB,0,2021-07-16 07:49:27+00:00,en,0,0,794512398.0
3949427,WEB,0,2021-07-16 08:30:05+00:00,en,0,0,3.0
3949497,WEB,0,2021-07-16 08:44:59+00:00,en,0,0,3.0
3949511,WEB,0,2021-07-16 08:47:36+00:00,en,0,2,3.0
3949512,WEB,0,2021-07-16 08:47:37+00:00,en,0,2,5.0
3949580,WEB,0,2021-07-16 09:04:12+00:00,en,0,0,2.0
3949770,WEB,0,2021-07-16 09:39:36+00:00,en,0,9,3.0
3949902,WEB,0,2021-07-16 10:12:15+00:00,en,0,0,5.0
3949919,WEB,0,2021-07-16 10:16:45+00:00,en,0,9,4.0
3950030,WEB,0,2021-07-16 10:38:24+00:00,en,0,33,3.0
3950319,WEB,0,2021-07-16 11:25:29+00:00,en,0,44,4.0
3950417,WEB,0,2021-07-16 11:39:56+00:00,en,0,0,2.0
3950434,WEB,0,2021-07-16 11:42:24+00:00,en,0,34,3.0
3950438,WEB,0,2021-07-16 11:43:25+00:00,en,0,5,2.0
3950526,WEB,0,2021-07-16 11:59:34+00:00,en,0,0,3.0
3951239,WEB,0,2021-07-16 13:53:44+00:00,en,0,10,3.0
3951272,WEB,0,2021-07-16 13:57:49+00:00,en,0,0,3.0
3951611,WEB,0,2021-07-16 14:44:12+00:00,en,0,20,2.0
3951638,WEB,0,2021-07-16 14:48:32+00:00,en,0,7,1.0
3951807,WEB,1,2021-07-16 15:15:11+00:00,en,0,94,18.0
3952175,WEB,0,2021-07-16 16:13:56+00:00,en,0,7,2.0
3952365,WEB,0,2021-07-16 16:45:59+00:00,en,0,3,2.0
3952796,WEB,0,2021-07-16 17:54:29+00:00,en,0,0,2.0
3953166,WEB,0,2021-07-16 19:13:23+00:00,en,0,3,6.0
3953272,WEB,0,2021-07-16 19:28:11+00:00,en,0,0,3.0
3953342,WEB,0,2021-07-16 19:39:08+00:00,en,0,0,3.0
3954629,WEB,0,2021-07-17 02:19:01+00:00,en,0,7,4.0
3954995,WEB,0,2021-07-17 04:51:04+00:00,en,0,1971,3.0
3955312,WEB,0,2021-07-17 06:23:01+00:00,en,0,0,2.0
3955339,WEB,0,2021-07-17 06:30:27+00:00,en,0,0,20.0
3955347,WEB,0,2021-07-17 06:33:04+00:00,en,0,0,2.0
3955712,WEB,0,2021-07-17 07:48:16+00:00,en,0,52,6.0
3956097,WEB,0,2021-07-17 09:06:52+00:00,en,0,18,3.0
3956121,WEB,0,2021-07-17 09:13:34+00:00,en,0,42,2.0
3956129,WEB,0,2021-07-17 09:16:04+00:00,en,0,18,6.0
3957374,WEB,0,2021-07-17 13:19:24+00:00,en,0,2,2.0
3957796,WEB,0,2021-07-17 14:20:28+00:00,en,0,35,5.0
3963142,WEB,1,2021-07-18 13:24:12+00:00,en,0,94,3.0
3963334,WEB,0,2021-07-18 13:54:40+00:00,en,0,0,3.0
3964402,WEB,0,2021-07-18 17:35:02+00:00,en,0,112,3.0
3964528,WEB,0,2021-07-18 18:03:21+00:00,en,0,154,8.0
3966707,WEB,0,2021-07-19 06:45:42+00:00,en,0,0,2.0
3966967,WEB,0,2021-07-19 07:32:22+00:00,en,0,205,2.0
3967750,WEB,1,2021-07-19 10:13:27+00:00,en,0,94,6.0
3967832,WEB,0,2021-07-19 10:30:12+00:00,en,0,8,7.0
3967957,WEB,0,2021-07-19 10:53:40+00:00,en,0,0,14.0
3968021,WEB,0,2021-07-19 11:02:37+00:00,en,0,0,20.0
3968387,WEB,0,2021-07-19 12:08:34+00:00,en,0,11,3.0
3968509,WEB,0,2021-07-19 12:29:58+00:00,en,0,0,3.0
3968623,WEB,0,2021-07-19 12:48:25+00:00,en,0,7,3.0
3969540,WEB,0,2021-07-19 15:09:53+00:00,en,0,7,4.0
3969656,WEB,0,2021-07-19 15:29:50+00:00,en,0,44,5.0
3969897,WEB,0,2021-07-19 16:17:21+00:00,en,0,0,3.0
3970064,WEB,0,2021-07-19 16:47:47+00:00,en,0,11,5.0
3970161,WEB,0,2021-07-19 17:08:20+00:00,en,0,7,3.0
3970239,WEB,0,2021-07-19 17:25:46+00:00,en,0,0,2.0
3970389,WEB,0,2021-07-19 17:54:16+00:00,en,0,3,2.0
3970397,WEB,0,2021-07-19 17:55:45+00:00,en,0,15,3.0
3970734,WEB,0,2021-07-19 19:02:10+00:00,en,0,0,15.0
3970796,WEB,0,2021-07-19 19:16:21+00:00,en,0,3,2.0
3971469,WEB,0,2021-07-19 22:29:38+00:00,en,0,0,1.0
3972205,WEB,0,2021-07-20 04:04:35+00:00,en,0,0,4.0
3972485,WEB,0,2021-07-20 05:56:55+00:00,en,0,0,4.0
3972678,WEB,0,2021-07-20 06:48:16+00:00,en,0,0,3.0
3972853,WEB,0,2021-07-20 07:32:03+00:00,en,0,0,5.0
3973145,WEB,0,2021-07-20 08:38:44+00:00,en,0,0,3.0
3973254,WEB,0,2021-07-20 09:00:02+00:00,en,0,0,2.0
3973338,WEB,0,2021-07-20 09:23:51+00:00,en,0,75,3.0
3973468,WEB,0,2021-07-20 09:55:08+00:00,en,0,0,3.0
3973984,WEB,0,2021-07-20 11:53:15+00:00,en,0,2,3.0
3974107,WEB,0,2021-07-20 12:18:08+00:00,en,0,0,2.0
3974463,WEB,0,2021-07-20 13:29:03+00:00,en,0,60,2.0
3974675,WEB,0,2021-07-20 14:03:55+00:00,en,0,0,3.0
3974802,WEB,0,2021-07-20 14:23:38+00:00,en,0,0,2.0
3974963,WEB,0,2021-07-20 14:51:19+00:00,en,0,0,3.0
3975395,WEB,0,2021-07-20 16:12:08+00:00,en,0,48,3.0
3975487,WEB,0,2021-07-20 16:28:34+00:00,en,0,18,3.0
3975691,WEB,0,2021-07-20 17:08:50+00:00,en,0,0,2.0
3975902,WEB,0,2021-07-20 18:03:21+00:00,en,0,10,3.0
3975944,WEB,0,2021-07-20 18:14:36+00:00,en,0,0,2.0
3977423,WEB,0,2021-07-21 04:10:59+00:00,en,0,0,2.0
3977726,WEB,0,2021-07-21 06:01:16+00:00,en,0,0,3.0
3977964,WEB,0,2021-07-21 07:01:15+00:00,en,0,3,3.0
3978305,WEB,0,2021-07-21 08:03:22+00:00,en,0,0,2.0
3978410,WEB,0,2021-07-21 08:26:42+00:00,en,0,0,3.0
3978550,WEB,0,2021-07-21 08:54:59+00:00,en,0,5,3.0
3978593,WEB,1,2021-07-21 09:03:39+00:00,en,0,15,7.0
3978655,WEB,0,2021-07-21 09:20:56+00:00,en,0,3,5.0
3978659,WEB,0,2021-07-21 09:21:18+00:00,en,0,106,3.0
3978675,WEB,0,2021-07-21 09:24:48+00:00,en,0,42,3.0
3978808,WEB,0,2021-07-21 09:50:58+00:00,en,0,881,2.0
3978819,WEB,0,2021-07-21 09:53:49+00:00,en,0,0,3.0
3979135,WEB,0,2021-07-21 11:07:42+00:00,en,0,0,2.0
3979171,WEB,0,2021-07-21 11:14:24+00:00,en,0,2,3.0
3979207,WEB,0,2021-07-21 11:23:20+00:00,en,0,0,5.0
3979316,WEB,0,2021-07-21 11:45:31+00:00,en,0,0,2.0
3980502,WEB,0,2021-07-21 15:24:44+00:00,en,0,0,2.0
3980559,WEB,0,2021-07-21 15:37:52+00:00,en,0,11,5.0
3980675,WEB,0,2021-07-21 16:05:53+00:00,en,0,0,3.0
3980736,WEB,0,2021-07-21 16:17:17+00:00,en,0,0,2.0
3980867,WEB,0,2021-07-21 16:46:46+00:00,en,0,0,5.0
3980881,WEB,0,2021-07-21 16:51:14+00:00,en,0,75,3.0
3980938,WEB,0,2021-07-21 17:03:17+00:00,en,0,2,5.0
3980951,WEB,0,2021-07-21 17:06:23+00:00,en,0,362,2.0
3981131,WEB,0,2021-07-21 17:45:47+00:00,en,0,0,2.0
3983298,WEB,0,2021-07-22 06:33:36+00:00,en,0,3,4.0
3983534,WEB,0,2021-07-22 07:26:44+00:00,en,0,436,3.0
3983633,WEB,0,2021-07-22 07:48:13+00:00,en,0,0,2.0
3983649,WEB,0,2021-07-22 07:53:30+00:00,en,0,101,2.0
3983688,WEB,0,2021-07-22 08:00:06+00:00,en,0,109,2.0
3983734,WEB,0,2021-07-22 08:11:07+00:00,en,0,245,3.0
3983745,WEB,0,2021-07-22 08:12:59+00:00,en,0,7,3.0
3983834,WEB,0,2021-07-22 08:29:39+00:00,en,0,0,3.0
3983845,WEB,0,2021-07-22 08:31:51+00:00,en,0,0,3.0
3983846,WEB,0,2021-07-22 08:32:27+00:00,en,0,8,3.0
3983926,WEB,0,2021-07-22 08:47:06+00:00,en,0,2,2.0
3983931,WEB,0,2021-07-22 08:48:11+00:00,en,0,7,2.0
3984008,WEB,0,2021-07-22 09:07:03+00:00,en,0,0,2.0
3984157,WEB,0,2021-07-22 09:42:06+00:00,en,0,44,2.0
3984461,WEB,0,2021-07-22 10:53:37+00:00,en,0,48,2.0
3984733,WEB,0,2021-07-22 11:47:29+00:00,en,0,0,1.0
3984829,WEB,0,2021-07-22 12:08:38+00:00,en,0,0,5.0
3984842,WEB,0,2021-07-22 12:11:18+00:00,en,0,0,3.0
3984861,WEB,0,2021-07-22 12:15:25+00:00,en,0,2,2.0
3985074,WEB,0,2021-07-22 13:00:45+00:00,en,0,0,2.0
3985085,WEB,0,2021-07-22 13:02:07+00:00,en,0,0,6.0
3985126,WEB,0,2021-07-22 13:09:00+00:00,en,0,5,2.0
3985245,WEB,0,2021-07-22 13:34:40+00:00,en,0,0,2.0
3985349,WEB,0,2021-07-22 13:51:45+00:00,en,0,57,3.0
3985435,WEB,0,2021-07-22 14:05:07+00:00,en,0,7,3.0
3985437,WEB,0,2021-07-22 14:05:20+00:00,en,0,41,2.0
3985454,WEB,0,2021-07-22 14:08:05+00:00,en,0,7,2.0
3985557,WEB,0,2021-07-22 14:26:18+00:00,en,0,0,1.0
3985674,WEB,0,2021-07-22 14:46:00+00:00,en,0,0,2.0
3985916,WEB,0,2021-07-22 15:31:05+00:00,en,0,0,2.0
3986017,WEB,0,2021-07-22 15:50:47+00:00,en,0,58,3.0
3986111,WEB,0,2021-07-22 16:08:10+00:00,en,0,15,3.0
3986118,WEB,0,2021-07-22 16:09:36+00:00,en,0,0,3.0
3986302,WEB,0,2021-07-22 16:47:27+00:00,en,0,1037,8.0
3986374,WEB,0,2021-07-22 17:03:35+00:00,en,0,32,4.0
3986448,WEB,0,2021-07-22 17:22:53+00:00,en,0,0,2.0
3986566,WEB,0,2021-07-22 17:43:57+00:00,en,0,0,3.0
3986996,WEB,0,2021-07-22 19:42:38+00:00,en,0,52,2.0
3988561,WEB,0,2021-07-23 06:57:26+00:00,en,0,0,2.0
3988674,WEB,0,2021-07-23 07:25:22+00:00,en,0,0,3.0
3988725,WEB,0,2021-07-23 07:38:14+00:00,en,0,0,5.0
3988879,WEB,0,2021-07-23 08:15:50+00:00,en,0,0,2.0
3989069,WEB,0,2021-07-23 08:59:15+00:00,en,0,0,2.0
3989083,WEB,0,2021-07-23 09:02:33+00:00,en,0,0,3.0
3989091,WEB,0,2021-07-23 09:04:02+00:00,en,0,2,5.0
3989137,WEB,0,2021-07-23 09:13:04+00:00,en,0,0,1.0
3989139,WEB,0,2021-07-23 09:13:39+00:00,en,0,0,5.0
3989168,WEB,0,2021-07-23 09:21:01+00:00,en,0,16,2.0
3989230,WEB,0,2021-07-23 09:34:59+00:00,en,0,6,5.0
3989243,WEB,0,2021-07-23 09:36:40+00:00,en,0,0,2.0
3989250,WEB,0,2021-07-23 09:39:40+00:00,en,0,2,1.0
3989300,WEB,0,2021-07-23 09:51:45+00:00,en,0,0,3.0
3989380,WEB,0,2021-07-23 10:15:52+00:00,en,0,0,2.0
3989392,WEB,0,2021-07-23 10:21:07+00:00,en,0,49,2.0
3989404,WEB,0,2021-07-23 10:23:40+00:00,en,0,0,9.0
3989527,WEB,0,2021-07-23 10:57:49+00:00,en,0,0,2.0
3989582,WEB,0,2021-07-23 11:14:16+00:00,en,0,196,3.0
3989584,WEB,0,2021-07-23 11:15:10+00:00,en,0,0,2.0
3989602,WEB,0,2021-07-23 11:19:20+00:00,en,0,0,3.0
3989604,WEB,0,2021-07-23 11:19:35+00:00,en,0,3,3.0
3989648,WEB,0,2021-07-23 11:30:09+00:00,en,0,0,3.0
3989696,WEB,0,2021-07-23 11:42:14+00:00,en,0,2,2.0
3989855,WEB,0,2021-07-23 12:20:56+00:00,en,0,0,3.0
3990252,WEB,0,2021-07-23 13:49:06+00:00,en,0,0,2.0
3990265,WEB,0,2021-07-23 13:52:22+00:00,en,0,0,2.0
3990543,WEB,0,2021-07-23 14:42:19+00:00,en,0,3,3.0
3991018,WEB,0,2021-07-23 16:11:53+00:00,en,0,0,2.0
3991046,WEB,0,2021-07-23 16:16:10+00:00,en,0,0,2.0
3991123,WEB,0,2021-07-23 16:32:56+00:00,en,0,0,2.0
3991135,WEB,0,2021-07-23 16:34:35+00:00,en,0,0,3.0
3991219,WEB,0,2021-07-23 16:49:10+00:00,en,0,26,3.0
3991249,WEB,0,2021-07-23 16:54:41+00:00,en,0,0,3.0
3991285,WEB,0,2021-07-23 17:01:35+00:00,en,0,64,2.0
3991359,WEB,0,2021-07-23 17:17:43+00:00,en,0,0,4.0
3993411,WEB,0,2021-07-24 04:28:15+00:00,en,0,644,1.0
3993594,WEB,0,2021-07-24 05:52:17+00:00,en,0,407,2.0
3993644,WEB,0,2021-07-24 06:09:48+00:00,en,0,0,2.0
3993682,WEB,0,2021-07-24 06:20:13+00:00,en,0,0,2.0
3993726,WEB,0,2021-07-24 06:29:25+00:00,en,0,14,3.0
3993758,WEB,0,2021-07-24 06:35:56+00:00,en,0,0,3.0
3994337,WEB,0,2021-07-24 08:40:33+00:00,en,0,0,2.0
3994581,WEB,0,2021-07-24 09:37:26+00:00,en,0,0,5.0
3994749,WEB,0,2021-07-24 10:12:01+00:00,en,0,0,1.0
3994760,WEB,0,2021-07-24 10:15:07+00:00,en,0,2,3.0
3996078,WEB,0,2021-07-24 14:21:26+00:00,en,0,0,2.0
3996104,WEB,0,2021-07-24 14:26:11+00:00,en,0,25,2.0
3996592,WEB,0,2021-07-24 15:55:32+00:00,en,0,56,3.0
3996637,WEB,0,2021-07-24 16:04:14+00:00,en,0,27,5.0
3996739,WEB,0,2021-07-24 16:23:57+00:00,en,0,0,2.0
3997107,WEB,0,2021-07-24 17:35:24+00:00,en,0,0,3.0
3997165,WEB,0,2021-07-24 17:45:38+00:00,en,0,0,2.0
3997232,WEB,0,2021-07-24 17:59:22+00:00,en,0,0,2.0
3997302,WEB,0,2021-07-24 18:13:57+00:00,en,0,0,2.0
3997336,WEB,0,2021-07-24 18:19:41+00:00,en,0,0,3.0
3997374,WEB,0,2021-07-24 18:28:52+00:00,en,0,16,2.0
3997467,WEB,0,2021-07-24 18:52:47+00:00,en,0,0,2.0
3999577,WEB,0,2021-07-25 06:59:04+00:00,en,0,6,4.0
4001392,WEB,0,2021-07-25 13:25:12+00:00,en,0,0,2.0
4001609,WEB,0,2021-07-25 13:57:37+00:00,en,0,0,2.0
4001659,WEB,0,2021-07-25 14:05:10+00:00,en,0,0,3.0
4002016,WEB,0,2021-07-25 15:07:18+00:00,en,0,335,5.0
4002277,WEB,0,2021-07-25 16:01:12+00:00,en,0,0,2.0
4002712,WEB,0,2021-07-25 17:31:23+00:00,en,0,53,2.0
4002774,WEB,0,2021-07-25 17:43:36+00:00,en,0,0,2.0
4003109,WEB,0,2021-07-25 18:46:48+00:00,en,0,44,3.0
4003151,WEB,0,2021-07-25 18:55:01+00:00,en,0,16,2.0
4003194,WEB,0,2021-07-25 19:03:37+00:00,en,0,0,2.0
4003234,WEB,0,2021-07-25 19:13:21+00:00,en,0,32,2.0
4005626,WEB,0,2021-07-26 08:47:18+00:00,en,0,0,2.0
4005665,WEB,0,2021-07-26 08:53:53+00:00,en,0,12,2.0
4005869,WEB,0,2021-07-26 09:44:11+00:00,en,0,0,1.0
4005874,WEB,0,2021-07-26 09:45:59+00:00,en,0,0,2.0
4005914,WEB,0,2021-07-26 09:55:18+00:00,en,0,0,2.0
4005963,WEB,0,2021-07-26 10:10:56+00:00,en,0,25,6.0
4006008,WEB,0,2021-07-26 10:20:46+00:00,en,0,0,2.0
4006045,WEB,0,2021-07-26 10:30:03+00:00,en,0,0,4.0
4006119,WEB,0,2021-07-26 10:48:01+00:00,en,0,0,2.0
4006138,WEB,0,2021-07-26 10:51:36+00:00,en,0,0,4.0
4006142,WEB,0,2021-07-26 10:52:13+00:00,en,0,2,1.0
4006162,WEB,0,2021-07-26 10:58:27+00:00,en,0,0,2.0
4006184,WEB,0,2021-07-26 11:04:55+00:00,en,0,0,5.0
4006187,WEB,0,2021-07-26 11:05:04+00:00,en,0,0,1.0
4006192,WEB,0,2021-07-26 11:06:31+00:00,en,0,0,3.0
4006236,WEB,0,2021-07-26 11:16:12+00:00,en,0,0,2.0
4006257,WEB,0,2021-07-26 11:20:42+00:00,en,0,305,3.0
